<img src="ebird2anki-shtsan-97290791.jpg">;;Sharp-tailed Sandpiper;Calidris acuminata;[sound:ebird2anki-shtsan-538505.mp3]
[sound:ebird2anki-resfly1-539194.mp3];🎵;Restless Flycatcher;Myiagra inquieta;<img src="ebird2anki-resfly1-125818151.jpg">
<img src="ebird2anki-rensti-117392871.jpg">;;Red-necked Stint;Calidris ruficollis;[sound:ebird2anki-rensti-537863.mp3]
<img src="ebird2anki-puclor1-123489901.jpg">;;Purple-crowned Lorikeet;Parvipsitta porphyrocephala;[sound:ebird2anki-puclor1-538696.mp3]
<img src="ebird2anki-mistle1-603030461.jpg">;;Mistletoebird;Dicaeum hirundinaceum;[sound:ebird2anki-mistle1-538283.mp3]
<img src="ebird2anki-olbori1-125793911.jpg">;;Olive-backed Oriole;Oriolus sagittatus;[sound:ebird2anki-olbori1-539110.mp3]
<img src="ebird2anki-puclor1-123489931.jpg">;;Purple-crowned Lorikeet;Parvipsitta porphyrocephala;[sound:ebird2anki-puclor1-538696.mp3]
[sound:ebird2anki-pieoys1-537832.mp3];🎵;Australian Pied Oystercatcher;Haematopus longirostris;<img src="ebird2anki-pieoys1-122311791.jpg">
<img src="ebird2anki-mistle1-603030501.jpg">;;Mistletoebird;Dicaeum hirundinaceum;[sound:ebird2anki-mistle1-538281.mp3]
[sound:ebird2anki-noifri1-538085.mp3];🎵;Noisy Friarbird;Philemon corniculatus;<img src="ebird2anki-noifri1-125410341.jpg">
<img src="ebird2anki-pacher1-122675831.jpg">;;White-necked Heron;Ardea pacifica;[sound:ebird2anki-pacher1-538525.mp3]
[sound:ebird2anki-puclor1-538696.mp3];🎵;Purple-crowned Lorikeet;Parvipsitta porphyrocephala;<img src="ebird2anki-puclor1-123489911.jpg">
[sound:ebird2anki-recrob1-539223.mp3];🎵;Red-capped Robin;Petroica goodenovii;<img src="ebird2anki-recrob1-125904501.jpg">
<img src="ebird2anki-mistle1-603030511.jpg">;;Mistletoebird;Dicaeum hirundinaceum;[sound:ebird2anki-mistle1-538282.mp3]
[sound:ebird2anki-renavo1-537830.mp3];🎵;Red-necked Avocet;Recurvirostra novaehollandiae;<img src="ebird2anki-renavo1-122311421.jpg">
<img src="ebird2anki-pieoys1-122311801.jpg">;;Australian Pied Oystercatcher;Haematopus longirostris;[sound:ebird2anki-pieoys1-537832.mp3]
[sound:ebird2anki-olbori1-539109.mp3];🎵;Olive-backed Oriole;Oriolus sagittatus;<img src="ebird2anki-olbori1-125793921.jpg">
<img src="ebird2anki-rekdot1-122134161.jpg">;;Red-kneed Dotterel;Erythrogonys cinctus;[sound:ebird2anki-rekdot1-537852.mp3]
<img src="ebird2anki-olbori1-125793951.jpg">;;Olive-backed Oriole;Oriolus sagittatus;[sound:ebird2anki-olbori1-539111.mp3]
[sound:ebird2anki-resfly1-539193.mp3];🎵;Restless Flycatcher;Myiagra inquieta;<img src="ebird2anki-resfly1-125818171.jpg">
<img src="ebird2anki-peadov1-122178411.jpg">;;Peaceful Dove;Geopelia placida;[sound:ebird2anki-peadov1-538390.mp3]
<img src="ebird2anki-recplo1-122133891.jpg">;;Red-capped Plover;Anarhynchus ruficapillus;[sound:ebird2anki-recplo1-537848.mp3]
[sound:ebird2anki-sinhon1-538786.mp3];🎵;Singing Honeyeater;Gavicalis virescens;<img src="ebird2anki-sinhon1-124441911.jpg">
<img src="ebird2anki-skylar-44958751.jpg">;;Eurasian Skylark;Alauda arvensis;[sound:ebird2anki-skylar-539263.mp3]
[sound:ebird2anki-shtsan-548526.mp3];🎵;Sharp-tailed Sandpiper;Calidris acuminata;<img src="ebird2anki-shtsan-97290821.jpg">
<img src="ebird2anki-recrob1-125904531.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539222.mp3]
[sound:ebird2anki-peadov1-538391.mp3];🎵;Peaceful Dove;Geopelia placida;<img src="ebird2anki-peadov1-122178421.jpg">
<img src="ebird2anki-perfal-312645911.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538579.mp3]
<img src="ebird2anki-rabeat1-121683261.jpg">;;Rainbow Bee-eater;Merops ornatus;[sound:ebird2anki-rabeat1-538561.mp3]
<img src="ebird2anki-renavo1-122311441.jpg">;;Red-necked Avocet;Recurvirostra novaehollandiae;[sound:ebird2anki-renavo1-537830.mp3]
<img src="ebird2anki-recplo1-122133871.jpg">;;Red-capped Plover;Anarhynchus ruficapillus;[sound:ebird2anki-recplo1-537849.mp3]
<img src="ebird2anki-perfal-303616591.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538577.mp3]
<img src="ebird2anki-rensti-117392861.jpg">;;Red-necked Stint;Calidris ruficollis;[sound:ebird2anki-rensti-537862.mp3]
<img src="ebird2anki-resfly1-125818131.jpg">;;Restless Flycatcher;Myiagra inquieta;[sound:ebird2anki-resfly1-539191.mp3]
[sound:ebird2anki-rensti-537865.mp3];🎵;Red-necked Stint;Calidris ruficollis;<img src="ebird2anki-rensti-117392861.jpg">
<img src="ebird2anki-scarob2-125904171.jpg">;;Scarlet Robin;Petroica boodang;[sound:ebird2anki-scarob2-539220.mp3]
<img src="ebird2anki-recrob1-244174731.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539221.mp3]
<img src="ebird2anki-recrob1-125904561.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539223.mp3]
<img src="ebird2anki-shbcuc1-117488501.jpg">;;Shining Bronze-Cuckoo;Chrysococcyx lucidus;[sound:ebird2anki-shbcuc1-537801.mp3]
<img src="ebird2anki-runher1-117371411.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
[sound:ebird2anki-resfly1-539190.mp3];🎵;Restless Flycatcher;Myiagra inquieta;<img src="ebird2anki-resfly1-125818131.jpg">
<img src="ebird2anki-runher1-117371371.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
<img src="ebird2anki-perfal-303616521.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538580.mp3]
[sound:ebird2anki-peadov1-538389.mp3];🎵;Peaceful Dove;Geopelia placida;<img src="ebird2anki-peadov1-122178461.jpg">
[sound:ebird2anki-olbori1-539111.mp3];🎵;Olive-backed Oriole;Oriolus sagittatus;<img src="ebird2anki-olbori1-125793931.jpg">
<img src="ebird2anki-shbcuc1-117488511.jpg">;;Shining Bronze-Cuckoo;Chrysococcyx lucidus;[sound:ebird2anki-shbcuc1-537802.mp3]
[sound:ebird2anki-rensti-537862.mp3];🎵;Red-necked Stint;Calidris ruficollis;<img src="ebird2anki-rensti-117392881.jpg">
[sound:ebird2anki-rabeat1-538563.mp3];🎵;Rainbow Bee-eater;Merops ornatus;<img src="ebird2anki-rabeat1-121683271.jpg">
<img src="ebird2anki-perfal-303616561.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-549410.mp3]
<img src="ebird2anki-oltthr1-125930201.jpg">;;Bassian Thrush;Zoothera lunulata;[sound:ebird2anki-oltthr1-538270.mp3]
<img src="ebird2anki-shbcuc1-117488521.jpg">;;Shining Bronze-Cuckoo;Chrysococcyx lucidus;[sound:ebird2anki-shbcuc1-537798.mp3]
<img src="ebird2anki-perfal-60410431.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538578.mp3]
[sound:ebird2anki-perfal-549410.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-160655951.jpg">
[sound:ebird2anki-shbcuc1-537798.mp3];🎵;Shining Bronze-Cuckoo;Chrysococcyx lucidus;<img src="ebird2anki-shbcuc1-117488541.jpg">
<img src="ebird2anki-recrob1-125904511.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539222.mp3]
<img src="ebird2anki-shbcuc1-117488541.jpg">;;Shining Bronze-Cuckoo;Chrysococcyx lucidus;[sound:ebird2anki-shbcuc1-537799.mp3]
<img src="ebird2anki-resfly1-125818141.jpg">;;Restless Flycatcher;Myiagra inquieta;[sound:ebird2anki-resfly1-539192.mp3]
<img src="ebird2anki-resfly1-125818171.jpg">;;Restless Flycatcher;Myiagra inquieta;[sound:ebird2anki-resfly1-539194.mp3]
<img src="ebird2anki-renavo1-122311421.jpg">;;Red-necked Avocet;Recurvirostra novaehollandiae;[sound:ebird2anki-renavo1-537830.mp3]
<img src="ebird2anki-piebut1-125702241.jpg">;;Pied Butcherbird;Cracticus nigrogularis;[sound:ebird2anki-piebut1-539032.mp3]
[sound:ebird2anki-noifri1-538088.mp3];🎵;Noisy Friarbird;Philemon corniculatus;<img src="ebird2anki-noifri1-125410371.jpg">
<img src="ebird2anki-perfal-160654851.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-43207741.mp3]
<img src="ebird2anki-shtsan-107058121.jpg">;;Sharp-tailed Sandpiper;Calidris acuminata;[sound:ebird2anki-shtsan-548526.mp3]
<img src="ebird2anki-perfal-60410441.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-531671.mp3]
<img src="ebird2anki-pacher1-122675841.jpg">;;White-necked Heron;Ardea pacifica;[sound:ebird2anki-pacher1-538525.mp3]
<img src="ebird2anki-recrob1-125904551.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539223.mp3]
<img src="ebird2anki-renavo1-122311391.jpg">;;Red-necked Avocet;Recurvirostra novaehollandiae;[sound:ebird2anki-renavo1-537830.mp3]
<img src="ebird2anki-pacher1-122675851.jpg">;;White-necked Heron;Ardea pacifica;[sound:ebird2anki-pacher1-538525.mp3]
[sound:ebird2anki-noifri1-538087.mp3];🎵;Noisy Friarbird;Philemon corniculatus;<img src="ebird2anki-noifri1-125410361.jpg">
[sound:ebird2anki-perfal-538576.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-60410461.jpg">
<img src="ebird2anki-pacher1-122675801.jpg">;;White-necked Heron;Ardea pacifica;[sound:ebird2anki-pacher1-538525.mp3]
[sound:ebird2anki-palcuc1-538420.mp3];🎵;Pallid Cuckoo;Cacomantis pallidus;<img src="ebird2anki-palcuc1-122297491.jpg">
<img src="ebird2anki-olbori1-125793941.jpg">;;Olive-backed Oriole;Oriolus sagittatus;[sound:ebird2anki-olbori1-539109.mp3]
<img src="ebird2anki-noifri1-125410371.jpg">;;Noisy Friarbird;Philemon corniculatus;[sound:ebird2anki-noifri1-538089.mp3]
[sound:ebird2anki-piebut1-539035.mp3];🎵;Pied Butcherbird;Cracticus nigrogularis;<img src="ebird2anki-piebut1-125702241.jpg">
<img src="ebird2anki-renavo1-122311431.jpg">;;Red-necked Avocet;Recurvirostra novaehollandiae;[sound:ebird2anki-renavo1-537830.mp3]
<img src="ebird2anki-runher1-117371351.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
<img src="ebird2anki-rekdot1-122134181.jpg">;;Red-kneed Dotterel;Erythrogonys cinctus;[sound:ebird2anki-rekdot1-537852.mp3]
[sound:ebird2anki-piebut1-539034.mp3];🎵;Pied Butcherbird;Cracticus nigrogularis;<img src="ebird2anki-piebut1-125702271.jpg">
[sound:ebird2anki-shbcuc1-537799.mp3];🎵;Shining Bronze-Cuckoo;Chrysococcyx lucidus;<img src="ebird2anki-shbcuc1-117488551.jpg">
<img src="ebird2anki-sinbus6-148969381.jpg">;;Horsfield's Bushlark;Mirafra javanica;[sound:ebird2anki-sinbus6-539259.mp3]
<img src="ebird2anki-shbcuc1-117488551.jpg">;;Shining Bronze-Cuckoo;Chrysococcyx lucidus;[sound:ebird2anki-shbcuc1-537800.mp3]
<img src="ebird2anki-peadov1-122178421.jpg">;;Peaceful Dove;Geopelia placida;[sound:ebird2anki-peadov1-538389.mp3]
<img src="ebird2anki-piebut1-125702231.jpg">;;Pied Butcherbird;Cracticus nigrogularis;[sound:ebird2anki-piebut1-539033.mp3]
<img src="ebird2anki-recrob1-125904521.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539222.mp3]
[sound:ebird2anki-rufson1-538243.mp3];🎵;Rufous Songlark;Cincloramphus mathewsi;<img src="ebird2anki-rufson1-125929821.jpg">
<img src="ebird2anki-piebut1-125702271.jpg">;;Pied Butcherbird;Cracticus nigrogularis;[sound:ebird2anki-piebut1-539035.mp3]
<img src="ebird2anki-runher1-117371401.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
[sound:ebird2anki-mistle1-538280.mp3];🎵;Mistletoebird;Dicaeum hirundinaceum;<img src="ebird2anki-mistle1-603030451.jpg">
<img src="ebird2anki-pacher1-122675821.jpg">;;White-necked Heron;Ardea pacifica;[sound:ebird2anki-pacher1-538525.mp3]
<img src="ebird2anki-rabeat1-121683251.jpg">;;Rainbow Bee-eater;Merops ornatus;[sound:ebird2anki-rabeat1-538560.mp3]
<img src="ebird2anki-polpar1-173144971.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538647.mp3]
<img src="ebird2anki-perfal-60410471.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538578.mp3]
<img src="ebird2anki-resfly1-125818151.jpg">;;Restless Flycatcher;Myiagra inquieta;[sound:ebird2anki-resfly1-539190.mp3]
<img src="ebird2anki-recrob1-125904501.jpg">;;Red-capped Robin;Petroica goodenovii;[sound:ebird2anki-recrob1-539221.mp3]
[sound:ebird2anki-shbcuc1-537801.mp3];🎵;Shining Bronze-Cuckoo;Chrysococcyx lucidus;<img src="ebird2anki-shbcuc1-117488511.jpg">
[sound:ebird2anki-shbcuc1-537800.mp3];🎵;Shining Bronze-Cuckoo;Chrysococcyx lucidus;<img src="ebird2anki-shbcuc1-117488501.jpg">
<img src="ebird2anki-rekdot1-122134151.jpg">;;Red-kneed Dotterel;Erythrogonys cinctus;[sound:ebird2anki-rekdot1-537852.mp3]
<img src="ebird2anki-pieduc1-121405641.jpg">;;Pink-eared Duck;Malacorhynchus membranaceus;[sound:ebird2anki-pieduc1-537771.mp3]
<img src="ebird2anki-noifri1-125410381.jpg">;;Noisy Friarbird;Philemon corniculatus;[sound:ebird2anki-noifri1-538085.mp3]
<img src="ebird2anki-peadov1-122178441.jpg">;;Peaceful Dove;Geopelia placida;[sound:ebird2anki-peadov1-538391.mp3]
<img src="ebird2anki-shtsan-97290811.jpg">;;Sharp-tailed Sandpiper;Calidris acuminata;[sound:ebird2anki-shtsan-548526.mp3]
<img src="ebird2anki-sinbus6-148969371.jpg">;;Horsfield's Bushlark;Mirafra javanica;[sound:ebird2anki-sinbus6-543057.mp3]
[sound:ebird2anki-recplo1-537848.mp3];🎵;Red-capped Plover;Anarhynchus ruficapillus;<img src="ebird2anki-recplo1-122133871.jpg">
<img src="ebird2anki-rekdot1-122134171.jpg">;;Red-kneed Dotterel;Erythrogonys cinctus;[sound:ebird2anki-rekdot1-537852.mp3]
<img src="ebird2anki-perfal-303616551.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538581.mp3]
<img src="ebird2anki-rosrob1-125904821.jpg">;;Rose Robin;Petroica rosea;[sound:ebird2anki-rosrob1-539228.mp3]
<img src="ebird2anki-rabeat1-121683281.jpg">;;Rainbow Bee-eater;Merops ornatus;[sound:ebird2anki-rabeat1-538563.mp3]
<img src="ebird2anki-polpar1-173145791.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538650.mp3]
[sound:ebird2anki-shtsan-548527.mp3];🎵;Sharp-tailed Sandpiper;Calidris acuminata;<img src="ebird2anki-shtsan-97290791.jpg">
<img src="ebird2anki-rabeat1-121683291.jpg">;;Rainbow Bee-eater;Merops ornatus;[sound:ebird2anki-rabeat1-538562.mp3]
<img src="ebird2anki-polpar1-173144941.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538651.mp3]
<img src="ebird2anki-recplo1-122133861.jpg">;;Red-capped Plover;Anarhynchus ruficapillus;[sound:ebird2anki-recplo1-537848.mp3]
<img src="ebird2anki-musduc-299692711.jpg">;;Muscovy Duck;Cairina moschata;[sound:ebird2anki-musduc-534879.mp3]
<img src="ebird2anki-piebut1-125702251.jpg">;;Pied Butcherbird;Cracticus nigrogularis;[sound:ebird2anki-piebut1-539034.mp3]
<img src="ebird2anki-perfal-60410501.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-531671.mp3]
<img src="ebird2anki-peadov1-122178431.jpg">;;Peaceful Dove;Geopelia placida;[sound:ebird2anki-peadov1-538389.mp3]
[sound:ebird2anki-sinbus6-539260.mp3];🎵;Horsfield's Bushlark;Mirafra javanica;<img src="ebird2anki-sinbus6-178726531.jpg">
[sound:ebird2anki-runher1-537927.mp3];🎵;Nankeen Night-Heron;Nycticorax caledonicus;<img src="ebird2anki-runher1-117371411.jpg">
[sound:ebird2anki-rekdot1-537852.mp3];🎵;Red-kneed Dotterel;Erythrogonys cinctus;<img src="ebird2anki-rekdot1-122134161.jpg">
<img src="ebird2anki-polpar1-173145451.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538653.mp3]
<img src="ebird2anki-shtshe-297638401.jpg">;;Short-tailed Shearwater;Ardenna tenuirostris;[sound:ebird2anki-shtshe-521988.mp3]
[sound:ebird2anki-maswoo1-539011.mp3];🎵;Masked Woodswallow;Artamus personatus;<img src="ebird2anki-maswoo1-163592231.jpg">
<img src="ebird2anki-runher1-117371391.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
[sound:ebird2anki-recrob1-539222.mp3];🎵;Red-capped Robin;Petroica goodenovii;<img src="ebird2anki-recrob1-125904561.jpg">
<img src="ebird2anki-palcuc1-122297511.jpg">;;Pallid Cuckoo;Cacomantis pallidus;[sound:ebird2anki-palcuc1-538420.mp3]
[sound:ebird2anki-piebut1-539032.mp3];🎵;Pied Butcherbird;Cracticus nigrogularis;<img src="ebird2anki-piebut1-125702231.jpg">
<img src="ebird2anki-marsan-253688301.jpg">;;Marsh Sandpiper;Tringa stagnatilis;[sound:ebird2anki-marsan-528114.mp3]
[sound:ebird2anki-rufson1-538244.mp3];🎵;Rufous Songlark;Cincloramphus mathewsi;<img src="ebird2anki-rufson1-125929811.jpg">
[sound:ebird2anki-shtsan-538505.mp3];🎵;Sharp-tailed Sandpiper;Calidris acuminata;<img src="ebird2anki-shtsan-97290801.jpg">
[sound:ebird2anki-rabeat1-538560.mp3];🎵;Rainbow Bee-eater;Merops ornatus;<img src="ebird2anki-rabeat1-121683261.jpg">
<img src="ebird2anki-sinbus6-178726561.jpg">;;Horsfield's Bushlark;Mirafra javanica;[sound:ebird2anki-sinbus6-539260.mp3]
<img src="ebird2anki-perfal-303616431.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-538576.mp3]
[sound:ebird2anki-perfal-538577.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-60410471.jpg">
[sound:ebird2anki-palcuc1-538421.mp3];🎵;Pallid Cuckoo;Cacomantis pallidus;<img src="ebird2anki-palcuc1-122297521.jpg">
<img src="ebird2anki-recplo1-122133881.jpg">;;Red-capped Plover;Anarhynchus ruficapillus;[sound:ebird2anki-recplo1-537848.mp3]
<img src="ebird2anki-rufbri1-173648081.jpg">;;Rufous Bristlebird;Dasyornis broadbenti;[sound:ebird2anki-rufbri1-538880.mp3]
[sound:ebird2anki-polpar1-538648.mp3];🎵;Australian Ringneck;Barnardius zonarius;<img src="ebird2anki-polpar1-173145431.jpg">
<img src="ebird2anki-sinbus6-148969431.jpg">;;Horsfield's Bushlark;Mirafra javanica;[sound:ebird2anki-sinbus6-539259.mp3]
[sound:ebird2anki-piebut1-539033.mp3];🎵;Pied Butcherbird;Cracticus nigrogularis;<img src="ebird2anki-piebut1-125702251.jpg">
<img src="ebird2anki-oltthr1-125930241.jpg">;;Bassian Thrush;Zoothera lunulata;[sound:ebird2anki-oltthr1-538270.mp3]
[sound:ebird2anki-resfly1-539195.mp3];🎵;Restless Flycatcher;Myiagra inquieta;<img src="ebird2anki-resfly1-125818131.jpg">
[sound:ebird2anki-resfly1-539191.mp3];🎵;Restless Flycatcher;Myiagra inquieta;<img src="ebird2anki-resfly1-125818141.jpg">
<img src="ebird2anki-powowl1-121680071.jpg">;;Powerful Owl;Ninox strenua;[sound:ebird2anki-powowl1-538549.mp3]
<img src="ebird2anki-rufbri1-173647991.jpg">;;Rufous Bristlebird;Dasyornis broadbenti;[sound:ebird2anki-rufbri1-538881.mp3]
<img src="ebird2anki-oliwhi1-174664831.jpg">;;Olive Whistler;Pachycephala olivacea;[sound:ebird2anki-oliwhi1-539084.mp3]
<img src="ebird2anki-palcuc1-122297481.jpg">;;Pallid Cuckoo;Cacomantis pallidus;[sound:ebird2anki-palcuc1-538420.mp3]
<img src="ebird2anki-rabeat1-121683271.jpg">;;Rainbow Bee-eater;Merops ornatus;[sound:ebird2anki-rabeat1-538560.mp3]
<img src="ebird2anki-oliwhi1-174664861.jpg">;;Olive Whistler;Pachycephala olivacea;[sound:ebird2anki-oliwhi1-539084.mp3]
<img src="ebird2anki-polpar1-173145221.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538648.mp3]
[sound:ebird2anki-rabeat1-538561.mp3];🎵;Rainbow Bee-eater;Merops ornatus;<img src="ebird2anki-rabeat1-121683291.jpg">
<img src="ebird2anki-perfal-303616511.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-43207691.mp3]
[sound:ebird2anki-marsan-528114.mp3];🎵;Marsh Sandpiper;Tringa stagnatilis;<img src="ebird2anki-marsan-46322991.jpg">
[sound:ebird2anki-noifri1-538089.mp3];🎵;Noisy Friarbird;Philemon corniculatus;<img src="ebird2anki-noifri1-125410381.jpg">
[sound:ebird2anki-perfal-531671.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-312645911.jpg">
<img src="ebird2anki-rufson1-125929801.jpg">;;Rufous Songlark;Cincloramphus mathewsi;[sound:ebird2anki-rufson1-538243.mp3]
<img src="ebird2anki-palcuc1-122297501.jpg">;;Pallid Cuckoo;Cacomantis pallidus;[sound:ebird2anki-palcuc1-538419.mp3]
[sound:ebird2anki-palcuc1-538419.mp3];🎵;Pallid Cuckoo;Cacomantis pallidus;<img src="ebird2anki-palcuc1-122297481.jpg">
[sound:ebird2anki-perfal-538578.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-60410441.jpg">
[sound:ebird2anki-perfal-43207691.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-303616521.jpg">
<img src="ebird2anki-marsan-253688291.jpg">;;Marsh Sandpiper;Tringa stagnatilis;[sound:ebird2anki-marsan-528114.mp3]
<img src="ebird2anki-runher1-117371341.jpg">;;Nankeen Night-Heron;Nycticorax caledonicus;[sound:ebird2anki-runher1-537927.mp3]
<img src="ebird2anki-perfal-303618951.jpg">;;Peregrine Falcon;Falco peregrinus;[sound:ebird2anki-perfal-549410.mp3]
[sound:ebird2anki-rufbri1-538882.mp3];🎵;Rufous Bristlebird;Dasyornis broadbenti;<img src="ebird2anki-rufbri1-173648021.jpg">
<img src="ebird2anki-rufson1-125929831.jpg">;;Rufous Songlark;Cincloramphus mathewsi;[sound:ebird2anki-rufson1-538243.mp3]
[sound:ebird2anki-rosrob1-539228.mp3];🎵;Rose Robin;Petroica rosea;<img src="ebird2anki-rosrob1-125904811.jpg">
<img src="ebird2anki-polpar1-173145461.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538649.mp3]
[sound:ebird2anki-oltthr1-538270.mp3];🎵;Bassian Thrush;Zoothera lunulata;<img src="ebird2anki-oltthr1-125930201.jpg">
<img src="ebird2anki-noifri1-125410361.jpg">;;Noisy Friarbird;Philemon corniculatus;[sound:ebird2anki-noifri1-538088.mp3]
<img src="ebird2anki-noifri1-125410341.jpg">;;Noisy Friarbird;Philemon corniculatus;[sound:ebird2anki-noifri1-538086.mp3]
<img src="ebird2anki-rufson1-125929821.jpg">;;Rufous Songlark;Cincloramphus mathewsi;[sound:ebird2anki-rufson1-538244.mp3]
<img src="ebird2anki-rosrob1-125904791.jpg">;;Rose Robin;Petroica rosea;[sound:ebird2anki-rosrob1-539228.mp3]
<img src="ebird2anki-oliwhi1-174664961.jpg">;;Olive Whistler;Pachycephala olivacea;[sound:ebird2anki-oliwhi1-539084.mp3]
<img src="ebird2anki-marsan-46322971.jpg">;;Marsh Sandpiper;Tringa stagnatilis;[sound:ebird2anki-marsan-528114.mp3]
[sound:ebird2anki-rabeat1-538562.mp3];🎵;Rainbow Bee-eater;Merops ornatus;<img src="ebird2anki-rabeat1-121683281.jpg">
[sound:ebird2anki-perfal-538575.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-303616431.jpg">
<img src="ebird2anki-polpar1-173145211.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538652.mp3]
<img src="ebird2anki-palcuc1-122297491.jpg">;;Pallid Cuckoo;Cacomantis pallidus;[sound:ebird2anki-palcuc1-538421.mp3]
[sound:ebird2anki-polpar1-538652.mp3];🎵;Australian Ringneck;Barnardius zonarius;<img src="ebird2anki-polpar1-173145451.jpg">
<img src="ebird2anki-noifri1-125410331.jpg">;;Noisy Friarbird;Philemon corniculatus;[sound:ebird2anki-noifri1-538085.mp3]
[sound:ebird2anki-polpar1-538654.mp3];🎵;Australian Ringneck;Barnardius zonarius;<img src="ebird2anki-polpar1-173144991.jpg">
<img src="ebird2anki-shyhea1-174278641.jpg">;;Shy Heathwren;Hylacola cauta;[sound:ebird2anki-shyhea1-538941.mp3]
[sound:ebird2anki-polpar1-538647.mp3];🎵;Australian Ringneck;Barnardius zonarius;<img src="ebird2anki-polpar1-173145231.jpg">
[sound:ebird2anki-noifri1-538086.mp3];🎵;Noisy Friarbird;Philemon corniculatus;<img src="ebird2anki-noifri1-125410351.jpg">
<img src="ebird2anki-palcuc1-122297521.jpg">;;Pallid Cuckoo;Cacomantis pallidus;[sound:ebird2anki-palcuc1-538419.mp3]
<img src="ebird2anki-polpar1-173145771.jpg">;;Australian Ringneck;Barnardius zonarius;[sound:ebird2anki-polpar1-538654.mp3]
[sound:ebird2anki-perfal-43207741.mp3];🎵;Peregrine Falcon;Falco peregrinus;<img src="ebird2anki-perfal-303616551.jpg">
[sound:ebird2anki-rufson1-538245.mp3];🎵;Rufous Songlark;Cincloramphus mathewsi;<img src="ebird2anki-rufson1-125929831.jpg">
<img src="ebird2anki-oltthr1-125930211.jpg">;;Bassian Thrush;Zoothera lunulata;[sound:ebird2anki-oltthr1-538270.mp3]
<img src="ebird2anki-sinbus6-178726521.jpg">;;Horsfield's Bushlark;Mirafra javanica;[sound:ebird2anki-sinbus6-539260.mp3]
[sound:ebird2anki-marsan-527559.mp3];🎵;Marsh Sandpiper;Tringa stagnatilis;<img src="ebird2anki-marsan-46322971.jpg">
<img src="ebird2anki-rufbri1-173648021.jpg">;;Rufous Bristlebird;Dasyornis broadbenti;[sound:ebird2anki-rufbri1-538879.mp3]
<img src="ebird2anki-shyhea1-174278621.jpg">;;Shy Heathwren;Hylacola cauta;[sound:ebird2anki-shyhea1-538941.mp3]
<img src="ebird2anki-oliwhi1-174664891.jpg">;;Olive Whistler;Pachycephala olivacea;[sound:ebird2anki-oliwhi1-539084.mp3]
